public-global-fishing-effort-v20231026
Latitude,Longitude,Time Range,MMSI,Entry Timestamp,Exit Timestamp,Apparent Fishing Hours
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446269,2024-01-04T00:00:00Z,2024-04-08T02:00:00Z,1.55
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412450442,2024-03-31T02:00:00Z,2024-03-31T07:00:00Z,3.09
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412430942,2024-03-31T09:00:00Z,2024-04-08T07:00:00Z,0.51
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446144,2024-01-08T19:00:00Z,2024-04-07T01:00:00Z,18.59
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412432607,2024-01-08T19:00:00Z,2024-04-07T01:00:00Z,1.03
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414331,2024-01-01T08:00:00Z,2024-04-27T09:00:00Z,15.23
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439135,2024-01-02T03:00:00Z,2024-04-07T14:00:00Z,2.96
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441076,2024-01-01T05:00:00Z,2024-04-27T23:00:00Z,11.03
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412442272,2024-02-14T08:00:00Z,2024-04-23T19:00:00Z,27.00
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412476599,2024-01-18T10:00:00Z,2024-04-27T09:00:00Z,1.33
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412431143,2024-02-16T03:00:00Z,2024-04-02T02:00:00Z,94.64
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447685,2024-01-02T08:00:00Z,2024-04-08T15:00:00Z,2.73
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412417444,2024-03-23T12:00:00Z,2024-04-22T18:00:00Z,40.89
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414611,2024-01-01T07:00:00Z,2024-04-24T19:00:00Z,31.73
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414611,2024-01-01T07:00:00Z,2024-04-24T19:00:00Z,2.85
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415605,2024-01-01T07:00:00Z,2024-04-28T21:00:00Z,14.23
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415192,2024-01-01T08:00:00Z,2024-04-28T09:00:00Z,34.35
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414691,2024-01-01T02:00:00Z,2024-04-29T05:00:00Z,42.91
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414691,2024-01-01T02:00:00Z,2024-04-29T05:00:00Z,16.51
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414691,2024-01-01T02:00:00Z,2024-04-29T05:00:00Z,14.86
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412437561,2024-03-16T13:00:00Z,2024-04-06T13:00:00Z,7.06
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414585,2024-01-01T08:00:00Z,2024-04-20T06:00:00Z,0.77
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414585,2024-01-01T08:00:00Z,2024-04-20T06:00:00Z,7.56
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439076,2024-03-29T15:00:00Z,2024-04-09T08:00:00Z,15.19
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435576,2024-03-30T08:00:00Z,2024-04-07T19:00:00Z,0.39
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412437779,2024-03-27T11:00:00Z,2024-04-06T15:00:00Z,1.58
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412437074,2024-01-08T19:00:00Z,2024-04-07T00:00:00Z,7.03
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412437069,2024-01-08T20:00:00Z,2024-04-07T00:00:00Z,1.20
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412416782,2024-01-11T02:00:00Z,2024-01-13T19:00:00Z,10.54
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438635,2024-01-06T05:00:00Z,2024-04-08T02:00:00Z,1.88
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412413963,2024-03-28T12:00:00Z,2024-04-03T22:00:00Z,5.25
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439889,2024-01-04T12:00:00Z,2024-04-07T12:00:00Z,0.31
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412432833,2024-01-02T02:00:00Z,2024-01-07T12:00:00Z,2.42
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412201266,2024-01-02T00:00:00Z,2024-01-11T20:00:00Z,12.30
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414544,2024-01-01T00:00:00Z,2024-04-21T20:00:00Z,19.79
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439271,2024-01-06T05:00:00Z,2024-01-29T19:00:00Z,2.23
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439032,2024-01-01T01:00:00Z,2024-04-08T03:00:00Z,20.02
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441442,2024-01-02T20:00:00Z,2024-03-24T04:00:00Z,14.44
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414324,2024-01-01T09:00:00Z,2024-04-27T23:00:00Z,6.49
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438989,2024-01-02T09:00:00Z,2024-04-01T22:00:00Z,23.76
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439133,2024-01-06T05:00:00Z,2024-04-07T01:00:00Z,2.92
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439126,2024-01-07T16:00:00Z,2024-04-07T14:00:00Z,7.86
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438865,2024-01-03T23:00:00Z,2024-04-08T02:00:00Z,8.42
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439021,2024-01-02T03:00:00Z,2024-04-08T04:00:00Z,2.09
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412442255,2024-01-01T02:00:00Z,2024-04-19T15:00:00Z,316.71
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439252,2024-01-01T00:00:00Z,2024-01-29T20:00:00Z,0.73
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414514,2024-01-01T02:00:00Z,2024-04-29T20:00:00Z,4.13
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414752,2024-01-01T04:00:00Z,2024-04-29T20:00:00Z,2.89
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412436056,2024-03-10T00:00:00Z,2024-03-31T22:00:00Z,0.55
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414588,2024-01-03T11:00:00Z,2024-04-29T20:00:00Z,1.11
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414584,2024-01-01T07:00:00Z,2024-04-28T10:00:00Z,7.48
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441674,2024-01-01T06:00:00Z,2024-03-09T22:00:00Z,4.80
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412433354,2024-01-01T17:00:00Z,2024-04-07T07:00:00Z,35.49
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439449,2024-01-06T06:00:00Z,2024-01-30T01:00:00Z,9.08
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412410638,2024-01-11T20:00:00Z,2024-04-10T20:00:00Z,0.35
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435477,2024-02-14T10:00:00Z,2024-03-31T21:00:00Z,1.23
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412416107,2024-04-11T21:00:00Z,2024-04-15T01:00:00Z,0.26
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412436778,2024-01-10T22:00:00Z,2024-01-29T05:00:00Z,5.82
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412450256,2024-03-15T01:00:00Z,2024-04-07T21:00:00Z,2.60
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412450256,2024-03-15T01:00:00Z,2024-04-07T21:00:00Z,1.02
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441505,2024-02-20T00:00:00Z,2024-04-22T16:00:00Z,32.64
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441505,2024-02-20T00:00:00Z,2024-04-22T16:00:00Z,15.23
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438909,2024-01-03T19:00:00Z,2024-04-08T03:00:00Z,10.01
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412448629,2024-04-03T19:00:00Z,2024-04-08T04:00:00Z,1.28
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438909,2024-01-03T19:00:00Z,2024-04-08T03:00:00Z,0.86
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435965,2024-01-03T23:00:00Z,2024-04-08T02:00:00Z,1.87
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435376,2024-01-06T05:00:00Z,2024-04-07T01:00:00Z,18.58
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435416,2024-03-27T11:00:00Z,2024-04-06T16:00:00Z,5.90
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415128,2024-01-01T07:00:00Z,2024-04-30T01:00:00Z,12.74
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414791,2024-01-01T07:00:00Z,2024-04-30T01:00:00Z,7.93
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439311,2024-01-06T05:00:00Z,2024-04-07T04:00:00Z,11.22
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441397,2024-01-01T02:00:00Z,2024-04-29T07:00:00Z,3.12
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",413008213,2024-01-01T06:00:00Z,2024-04-28T23:00:00Z,9.37
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441368,2024-02-13T03:00:00Z,2024-03-17T05:00:00Z,1.97
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414515,2024-01-01T04:00:00Z,2024-04-30T00:00:00Z,5.71
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438717,2024-01-01T01:00:00Z,2024-04-08T03:00:00Z,12.10
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447648,2024-01-02T11:00:00Z,2024-04-25T02:00:00Z,2.66
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412416685,2024-01-25T18:00:00Z,2024-04-24T18:00:00Z,3.54
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412430024,2024-01-06T14:00:00Z,2024-04-08T02:00:00Z,9.66
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435097,2024-01-08T18:00:00Z,2024-04-07T06:00:00Z,1.90
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435097,2024-01-08T18:00:00Z,2024-04-07T06:00:00Z,1.18
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439319,2024-01-27T03:00:00Z,2024-04-08T02:00:00Z,1.04
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451764,2024-01-08T19:00:00Z,2024-04-23T22:00:00Z,4.39
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415162,2024-01-27T12:00:00Z,2024-04-29T18:00:00Z,14.75
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412412978,2024-01-03T01:00:00Z,2024-04-25T02:00:00Z,0.51
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415062,2024-03-27T15:00:00Z,2024-03-29T06:00:00Z,7.85
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451908,2024-02-22T03:00:00Z,2024-04-07T02:00:00Z,3.30
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412418655,2024-03-22T16:00:00Z,2024-04-17T09:00:00Z,15.76
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446323,2024-03-29T20:00:00Z,2024-04-12T21:00:00Z,18.62
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414331,2024-01-01T08:00:00Z,2024-04-27T09:00:00Z,19.52
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414721,2024-01-16T20:00:00Z,2024-04-24T18:00:00Z,9.30
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438751,2024-01-06T05:00:00Z,2024-03-31T07:00:00Z,19.51
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441472,2024-02-14T08:00:00Z,2024-04-23T20:00:00Z,6.46
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445964,2024-01-01T16:00:00Z,2024-04-28T09:00:00Z,0.25
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452986,2024-01-01T02:00:00Z,2024-01-26T04:00:00Z,2.06
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414802,2024-01-01T04:00:00Z,2024-04-29T19:00:00Z,3.86
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438651,2024-01-02T04:00:00Z,2024-04-08T03:00:00Z,15.96
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414802,2024-01-01T04:00:00Z,2024-04-29T19:00:00Z,16.86
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412443272,2024-01-04T00:00:00Z,2024-04-08T03:00:00Z,19.89
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414585,2024-01-01T08:00:00Z,2024-04-20T06:00:00Z,3.58
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412600055,2024-01-02T02:00:00Z,2024-03-25T03:00:00Z,1.95
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412430631,2024-04-13T22:00:00Z,2024-04-19T05:00:00Z,0.55
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438513,2024-01-06T05:00:00Z,2024-01-30T01:00:00Z,4.80
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412432084,2024-01-01T16:00:00Z,2024-04-07T02:00:00Z,5.01
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439445,2024-01-02T03:00:00Z,2024-04-08T02:00:00Z,8.40
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441315,2024-02-14T19:00:00Z,2024-04-19T17:00:00Z,0.93
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412430749,2024-01-01T07:00:00Z,2024-04-28T21:00:00Z,16.54
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412436138,2024-01-02T04:00:00Z,2024-04-03T22:00:00Z,5.24
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412419200,2024-01-27T17:00:00Z,2024-04-24T16:00:00Z,28.08
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412419200,2024-01-27T17:00:00Z,2024-04-24T16:00:00Z,8.40
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439125,2024-01-07T16:00:00Z,2024-04-07T14:00:00Z,10.01
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412432952,2024-03-12T11:00:00Z,2024-04-07T04:00:00Z,14.74
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438601,2024-01-02T03:00:00Z,2024-04-09T08:00:00Z,7.03
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412448617,2024-04-03T22:00:00Z,2024-04-08T04:00:00Z,0.86
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438487,2024-01-03T01:00:00Z,2024-04-08T03:00:00Z,5.11
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414323,2024-03-14T23:00:00Z,2024-04-07T22:00:00Z,2.13
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412431473,2024-02-16T03:00:00Z,2024-03-24T18:00:00Z,3.10
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412437685,2024-01-02T04:00:00Z,2024-03-31T17:00:00Z,0.65
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439133,2024-01-06T05:00:00Z,2024-04-07T01:00:00Z,2.66
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435366,2024-03-03T10:00:00Z,2024-03-31T22:00:00Z,0.15
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412436849,2024-01-03T19:00:00Z,2024-04-07T23:00:00Z,8.83
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438865,2024-01-03T23:00:00Z,2024-04-08T02:00:00Z,9.17
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435548,2024-01-02T05:00:00Z,2024-03-31T12:00:00Z,1.95
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439134,2024-01-06T05:00:00Z,2024-04-07T01:00:00Z,2.94
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412416526,2024-01-13T21:00:00Z,2024-04-18T17:00:00Z,11.13
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439168,2024-01-06T04:00:00Z,2024-04-08T01:00:00Z,39.42
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414514,2024-01-01T02:00:00Z,2024-04-29T20:00:00Z,58.39
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412432616,2024-01-01T05:00:00Z,2024-03-08T10:00:00Z,3.44
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435098,2024-01-08T18:00:00Z,2024-04-07T06:00:00Z,9.15
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435239,2024-01-02T11:00:00Z,2024-04-08T02:00:00Z,12.06
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439181,2024-01-06T04:00:00Z,2024-01-29T18:00:00Z,2.23
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415136,2024-01-01T00:00:00Z,2024-04-16T00:00:00Z,15.30
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415136,2024-01-01T00:00:00Z,2024-04-16T00:00:00Z,2.01
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412436681,2024-01-02T05:00:00Z,2024-04-08T02:00:00Z,26.07
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435424,2024-01-27T02:00:00Z,2024-04-02T14:00:00Z,6.50
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439145,2024-03-31T12:00:00Z,2024-04-08T12:00:00Z,0.85
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415091,2024-01-04T09:00:00Z,2024-04-28T21:00:00Z,32.42
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438509,2024-01-03T14:00:00Z,2024-03-31T14:00:00Z,1.11
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412449739,2024-01-02T10:00:00Z,2024-04-09T07:00:00Z,13.48
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439321,2024-01-04T01:00:00Z,2024-03-31T12:00:00Z,3.58
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438622,2024-01-02T21:00:00Z,2024-04-09T08:00:00Z,4.46
26.400000,121.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412430729,2024-01-02T04:00:00Z,2024-04-22T17:00:00Z,3.21
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438136,2024-01-03T23:00:00Z,2024-04-08T02:00:00Z,1.04
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438676,2024-01-03T05:00:00Z,2024-04-08T02:00:00Z,12.77
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438676,2024-01-03T05:00:00Z,2024-04-08T02:00:00Z,16.10
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438883,2024-01-01T00:00:00Z,2024-04-08T04:00:00Z,9.31
26.400000,122.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435597,2024-01-06T04:00:00Z,2024-04-08T03:00:00Z,2.61
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439004,2024-01-01T09:00:00Z,2024-04-04T00:00:00Z,0.30
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445306,2024-01-01T05:00:00Z,2024-04-29T10:00:00Z,0.35
26.400000,122.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415128,2024-01-01T07:00:00Z,2024-04-30T01:00:00Z,114.77
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412415586,2024-01-02T11:00:00Z,2024-04-24T21:00:00Z,4.03
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439311,2024-01-06T05:00:00Z,2024-04-07T04:00:00Z,14.32
26.400000,121.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441397,2024-01-01T02:00:00Z,2024-04-29T07:00:00Z,0.97
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",413008213,2024-01-01T06:00:00Z,2024-04-28T23:00:00Z,2.83
26.400000,122.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439148,2024-01-09T19:00:00Z,2024-04-07T03:00:00Z,23.89
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414574,2024-01-01T09:00:00Z,2024-04-22T16:00:00Z,32.96
26.400000,122.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438561,2024-01-06T04:00:00Z,2024-04-07T05:00:00Z,2.74
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412414574,2024-01-01T09:00:00Z,2024-04-22T16:00:00Z,4.69
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412435682,2024-01-26T07:00:00Z,2024-04-01T07:00:00Z,1.63
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438514,2024-01-03T05:00:00Z,2024-04-08T02:00:00Z,4.05
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412431182,2024-02-17T03:00:00Z,2024-03-24T18:00:00Z,11.19
26.400000,122.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412439236,2024-01-06T05:00:00Z,2024-04-07T03:00:00Z,2.07
26.400000,121.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441745,2024-01-02T11:00:00Z,2024-01-06T09:00:00Z,1.29
26.400000,122.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412438705,2024-01-03T00:00:00Z,2024-04-09T07:00:00Z,0.90
26.400000,122.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412436327,2024-01-03T23:00:00Z,2024-04-08T02:00:00Z,5.25
26.400000,122.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446069,2024-01-08T19:00:00Z,2024-04-07T01:00:00Z,0.82
26.400000,121.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412312986,2024-01-13T15:00:00Z,2024-04-19T15:00:00Z,3.19
